Date,Open,High,Low,Close,Adj Close,Volume
1967-07-03,3.395062,3.395062,3.251029,3.279835,0.929229,5740876
1967-07-10,3.279835,3.390947,3.271605,3.353909,0.950216,6284589
1967-07-17,3.349794,3.358025,3.226337,3.325103,0.942054,5175901
1967-07-24,3.325103,3.469136,3.259259,3.423868,0.970035,8131389
1967-07-31,3.427984,3.699588,3.427984,3.563786,1.009676,7326451
1967-08-07,3.539095,3.617284,3.448560,3.460905,0.980530,2718563
1967-08-14,3.452675,3.452675,3.234568,3.296296,0.936470,4744576
1967-08-21,3.296296,3.325103,2.967078,2.971193,0.844109,9404102
1967-08-28,2.971193,3.222222,2.967078,3.193416,0.907242,4091514
1967-09-04,3.193416,3.205761,3.016461,3.069959,0.872168,2958526
1967-09-11,3.069959,3.189300,3.020576,3.057613,0.868660,3842439
1967-09-18,3.045267,3.045267,2.847737,2.921811,0.830080,9492189
1967-09-25,2.946502,3.041152,2.748971,2.855967,0.811374,10810465
1967-10-02,2.823045,2.905350,2.732510,2.769547,0.786822,8720663
1967-10-09,2.769547,2.827160,2.670782,2.683128,0.762271,6445577
1967-10-16,2.683128,2.884774,2.654321,2.872428,0.816050,4686864
1967-10-23,2.860082,2.864198,2.707819,2.740741,0.778638,3581214
1967-10-30,2.740741,2.893004,2.650206,2.818930,0.800851,7098639
1967-11-06,2.818930,2.843621,2.687243,2.703704,0.770797,4528913
1967-11-13,2.703704,2.872428,2.683128,2.851852,0.813032,3939639
1967-11-20,2.823045,3.057613,2.720165,2.971193,0.847056,5017951
1967-11-27,2.983539,3.106996,2.983539,3.016461,0.859961,4094552
1967-12-04,3.016461,3.069959,2.983539,3.028807,0.863481,2041200
1967-12-11,3.012346,3.012346,2.847737,2.872428,0.818899,3219752
1967-12-18,2.872428,2.954733,2.839506,2.905350,0.828284,2955488
1967-12-25,2.905350,3.008230,2.905350,2.979424,0.849402,1752639
1968-01-01,2.971193,2.971193,2.666667,2.732510,0.779010,4726352
1968-01-08,2.732510,2.794239,2.711934,2.748971,0.783703,3730051
1968-01-15,2.748971,2.786008,2.576132,2.576132,0.734427,4896451
1968-01-22,2.576132,2.683128,2.506173,2.662551,0.759065,4127964
1968-01-29,2.662551,2.683128,2.489712,2.559671,0.729735,3019276
1968-02-05,2.559671,2.584362,2.465021,2.469136,0.703925,3830289
1968-02-12,2.469136,2.551440,2.399177,2.534979,0.725495,2326726
1968-02-19,2.526749,2.592593,2.477366,2.572016,0.736095,1087426
1968-02-26,2.563786,2.563786,2.452675,2.465021,0.705474,1968302
1968-03-04,2.460905,2.469136,2.362140,2.432099,0.696052,2809690
1968-03-11,2.444444,2.534979,2.415638,2.444444,0.699584,2129289
1968-03-18,2.444444,2.518519,2.275720,2.312757,0.661896,2861327
1968-03-25,2.296296,2.337449,2.255144,2.255144,0.645408,3374664
1968-04-01,2.255144,2.304527,2.139918,2.246914,0.643053,7660576
1968-04-08,2.288066,2.403292,2.288066,2.316872,0.663074,4896450
1968-04-15,2.316872,2.465021,2.308642,2.378601,0.680741,6166127
1968-04-22,2.378601,2.432099,2.312757,2.432099,0.696052,7457064
1968-04-29,2.432099,2.670782,2.419753,2.625514,0.751406,5962614
1968-05-06,2.596708,2.609053,2.485597,2.510288,0.721159,4070251
1968-05-13,2.510288,2.510288,2.370370,2.390947,0.686875,9610651
1968-05-20,2.390947,2.399177,2.337449,2.349794,0.675052,3319989
1968-05-27,2.349794,2.378601,2.279835,2.288066,0.657319,2451264
1968-06-03,2.283951,2.395062,2.230453,2.362140,0.678599,5634564
1968-06-10,2.362140,2.411523,2.209877,2.209877,0.634856,5749989
1968-06-17,2.209877,2.267490,2.189300,2.218107,0.637220,4255539
1968-06-24,2.218107,2.234568,2.045267,2.090535,0.600572,4823551
1968-07-01,2.090535,2.139918,2.074074,2.082305,0.598207,3064839
1968-07-08,2.090535,2.271605,2.090535,2.209877,0.634856,5713538
1968-07-15,2.209877,2.271605,2.156379,2.181070,0.626580,3520463
1968-07-22,2.181070,2.189300,2.041152,2.053498,0.589932,2928150
1968-07-29,2.053498,2.074074,1.897119,1.917695,0.550918,5045289
1968-08-05,1.917695,1.958848,1.909465,1.925926,0.553283,4106701
1968-08-12,1.925926,1.938272,1.847737,1.855967,0.535945,3089138
1968-08-19,1.855967,1.860082,1.728395,1.769547,0.510990,10570501
1968-08-26,1.769547,1.946502,1.765432,1.884774,0.544264,5051363
1968-09-02,1.884774,1.901235,1.810700,1.868313,0.539510,3395926
1968-09-09,1.868313,1.884774,1.847737,1.868313,0.539510,3359476
1968-09-16,1.864198,1.864198,1.769547,1.810700,0.522873,8413876
1968-09-23,1.802469,1.806584,1.748971,1.802469,0.520496,10117914
1968-09-30,1.835391,2.106996,1.835391,2.016461,0.582290,14273213
1968-10-07,2.016461,2.032922,1.921811,1.930041,0.557335,4808364
1968-10-14,1.930041,1.942387,1.839506,1.872428,0.540698,8796601
1968-10-21,1.872428,1.958848,1.868313,1.901235,0.549017,6873863
1968-10-28,1.901235,1.930041,1.781893,1.810700,0.522873,6752364
1968-11-04,1.810700,1.843621,1.748971,1.773663,0.514962,4106701
1968-11-11,1.773663,1.818930,1.744856,1.818930,0.528104,5306513
1968-11-18,1.818930,1.905350,1.818930,1.880658,0.546027,7648426
1968-11-25,1.880658,1.958848,1.810700,1.954733,0.567533,9319051
1968-12-02,1.975309,2.028807,1.897119,1.921811,0.557975,4498539
1968-12-09,1.921811,1.921811,1.843621,1.872428,0.543637,4137076
1968-12-16,1.872428,1.938272,1.831276,1.888889,0.548416,5516102
1968-12-23,1.888889,1.905350,1.843621,1.843621,0.535273,3128626
1968-12-30,1.843621,1.905350,1.802469,1.860082,0.540052,5437126
1969-01-06,1.860082,1.868313,1.814815,1.835391,0.532884,3195451
1969-01-13,1.835391,1.901235,1.814815,1.872428,0.543637,2032090
1969-01-20,1.872428,1.987654,1.843621,1.909465,0.554390,4170489
1969-01-27,1.913580,1.971193,1.880658,1.942387,0.563949,3332138
1969-02-03,1.954733,1.975309,1.946502,1.954733,0.567533,5087814
1969-02-10,1.975309,2.012346,1.950617,1.958848,0.571635,3802951
1969-02-17,1.958848,1.971193,1.831276,1.831276,0.534406,2712489
1969-02-24,1.831276,1.868313,1.687243,1.732510,0.505585,8726739
1969-03-03,1.732510,1.753086,1.633745,1.650206,0.481566,4665601
1969-03-10,1.650206,1.658436,1.543210,1.592593,0.464754,5099964
1969-03-17,1.592593,1.654321,1.584362,1.629630,0.475562,3626776
1969-03-24,1.629630,1.691358,1.621399,1.674897,0.488771,3323027
1969-03-31,1.674897,1.674897,1.600823,1.604938,0.468356,1461038
1969-04-07,1.604938,1.658436,1.584362,1.654321,0.482767,2408739
1969-04-14,1.654321,1.670782,1.629630,1.646091,0.480365,2193076
1969-04-21,1.646091,1.650206,1.592593,1.596708,0.465955,2903852
1969-04-28,1.596708,1.609053,1.473251,1.481481,0.432329,6658201
1969-05-05,1.481481,1.539095,1.465021,1.539095,0.452114,5713539
1969-05-12,1.539095,1.539095,1.481481,1.497942,0.440026,2709451
1969-05-19,1.497942,1.506173,1.452675,1.485597,0.436399,3101288
1969-05-26,1.485597,1.506173,1.448560,1.448560,0.425520,2785388
